Speed_Diff,Attack_Diff,Defense_Diff,Sp. Atk_Diff,Sp. Def_Diff,HP_Diff,Type_Win_Score,p1_win
-5,-25,-55,-15,20,-40,0.0,0
58,-52,-77,61,61,-45,0.0,0
10,8,-10,7,-10,10,0.0,1
-36,-31,-30,-56,-37,-28,1.5,0
1,-1,63,61,51,-5,0.0,1
-30,5,70,14,-6,-10,0.0,0
-5,-103,-35,-107,-85,-35,0.0,0
-45,40,35,-5,35,15,0.0,0
-45,-10,-10,-55,-10,10,0.0,0
-45,80,65,-35,-5,15,0.0,1
-55,-85,-105,-15,-30,-37,0.0,0
-80,5,5,-50,-60,-30,-1.0,0
-40,37,82,39,74,0,0.0,0
-35,-20,-20,-55,-5,-10,0.0,0
34,-27,2,11,11,62,0.0,1
-7,-40,-11,-21,-52,-55,0.0,0
57,32,7,17,-8,-125,0.0,1
-30,-65,15,-95,30,-30,0.0,0
-54,23,17,-22,27,14,0.0,0
57,-36,-60,-18,-43,0,0.0,1
20,10,-6,10,9,-13,0.0,1
57,-6,-40,-13,0,-46,-1.0,0
0,-48,63,-20,45,0,0.0,0
55,-29,-41,-1,1,15,0.0,1
50,30,45,30,45,30,0.0,1
-45,4,10,5,20,4,0.0,0
57,67,50,35,40,43,0.0,1
-23,90,0,33,0,-5,0.0,0
21,31,41,-21,-66,8,1.0,1
-34,-46,-45,-76,-48,-81,0.0,0
-2,35,10,9,-22,10,0.0,0
-8,-22,2,-37,-13,-10,0.0,0
8,-6,18,10,30,19,0.0,1
-10,0,-15,15,-15,25,0.0,0
-34,-11,10,-21,-55,0,0.0,0
37,5,40,55,40,28,0.0,1
-8,15,14,20,14,5,0.0,0
30,8,25,85,75,22,0.0,1
59,22,82,34,-10,-47,0.0,1
-30,-75,-65,-5,5,-20,0.0,0
84,-87,-29,23,-24,4,0.0,0
-52,10,-27,-60,-15,-27,0.0,0
-20,-93,-15,-45,0,-65,0.0,0
20,-75,-30,-65,-80,-25,0.0,1
-45,-40,25,30,5,-5,-1.0,0
-20,10,-35,-25,-35,-20,0.0,0
-5,-63,7,-76,-4,-28,-1.0,0
-29,1,39,-51,-21,2,0.0,0
-10,-10,5,-10,-25,-10,0.0,0
-5,-2,80,95,55,20,-1.0,0
-4,11,20,-1,-10,-6,0.0,0
-59,3,-11,-37,-1,-32,0.0,0
-40,-75,-35,-65,-35,-10,0.0,0
38,-53,-35,-35,-60,-35,0.0,0
-49,-44,-10,-18,-30,-25,0.0,0
-8,-17,-5,18,-20,-5,0.0,0
50,120,20,90,5,35,0.0,1
-45,-5,30,40,0,49,0.0,0
11,45,-22,102,45,25,0.0,1
-10,-56,-42,-40,-35,-92,0.0,0
0,-54,-28,-54,-30,-38,0.0,0
70,30,20,20,30,30,0.0,1
-85,-50,10,-25,40,20,0.0,0
2,-70,-66,-41,-30,-65,0.0,1
-90,-65,-40,-115,-45,-30,0.0,0
-39,5,-10,-25,-10,9,0.0,0
-33,19,10,19,30,0,0.0,0
45,-45,-60,20,70,-40,1.0,0
15,-15,-50,-40,-65,-50,0.0,1
-5,-10,-60,-17,-62,-66,0.0,0
9,-65,-25,10,15,-24,0.0,1
-43,47,53,18,22,43,-1.0,0
-1,-90,-49,40,-65,-65,0.0,0
-4,-73,10,0,-8,-25,0.0,0
40,-15,-25,30,20,-20,0.0,1
-55,-20,41,-76,36,-16,0.0,0
-5,-25,25,55,25,-10,0.0,0
-6,41,55,11,-5,10,0.0,0
55,10,21,-30,21,-95,0.0,1
-21,-28,25,49,65,14,0.0,0
20,5,-5,35,25,17,-1.5,1
-35,-18,-5,-8,5,0,-1.5,0
-10,-58,20,-65,-30,-60,-1.0,0
24,16,31,66,6,23,0.0,1
-58,-21,-36,-46,-61,-28,0.0,0
-10,40,160,-20,25,10,0.0,0
58,79,-60,22,-60,41,0.0,1
-23,-40,-40,-20,-40,3,0.0,0
-39,34,10,-5,0,0,-1.0,0
38,5,5,-10,5,-25,0.0,1
-75,-23,36,-23,11,-21,0.0,0
-115,-40,-10,-60,-10,-40,0.0,0
0,60,-5,32,-5,5,0.0,0
50,30,-45,-50,0,20,0.0,1
-43,-25,-50,-44,-48,-15,0.0,0
25,56,10,46,10,28,1.5,1
14,5,10,41,61,60,0.0,1
26,-17,24,5,-30,-80,0.0,0
-30,-85,-75,-30,-40,-30,0.0,0
66,73,65,18,45,30,0.0,1
-1,-33,-48,-7,-32,-61,0.0,0
-15,-60,0,37,18,-15,0.0,0
25,15,15,-35,-20,-10,0.0,1
13,-20,-45,-10,25,-5,0.0,1
40,43,-26,11,-36,-12,0.0,1
50,30,25,5,15,35,-1.5,1
40,-5,45,35,89,36,0.0,1
46,22,-41,44,36,69,1.5,1
61,-20,-155,37,-23,1,0.0,1
40,110,-100,45,-165,60,0.0,1
10,-34,-23,3,34,-13,0.0,1
13,31,85,100,80,29,1.0,1
13,-42,-73,2,-22,-53,0.0,1
-20,-27,-32,-58,-83,-60,0.0,0
20,75,13,0,33,30,0.0,1
15,13,30,-34,50,25,0.0,1
-35,-25,-30,-10,0,30,0.0,0
-46,-20,-31,-30,-16,-48,0.0,0
-70,-105,90,-164,-75,-71,0.0,0
20,-40,-15,50,75,15,0.0,1
-1,20,29,18,27,66,1.5,0
35,15,5,5,-5,40,0.0,1
10,-5,-15,55,20,-22,0.0,1
35,25,5,0,-40,0,0.0,1
-35,-70,15,-45,20,-30,0.0,0
-25,115,220,-20,-40,-180,0.0,1
52,80,-25,70,45,48,0.0,1
-95,-165,-50,-129,-75,-61,0.0,0
-10,110,99,100,29,22,0.0,0
-26,9,14,-16,-16,-20,0.0,0
58,55,-3,60,25,5,1.5,1
-30,-30,10,-10,-25,-10,0.0,0
25,10,-15,-45,-10,-5,0.0,1
10,52,-17,-6,-37,-15,0.0,1
64,23,-15,1,-4,-36,0.0,1
-95,0,-25,-125,-50,67,0.0,1
40,30,110,75,50,-20,0.0,1
-7,80,35,20,20,37,0.0,0
38,-25,-48,40,-30,-75,0.0,1
35,-105,-40,-10,5,-60,0.0,1
-31,15,105,15,-25,-33,0.0,0
-18,27,21,2,5,-12,0.0,0
-14,22,22,-50,-20,30,0.0,0
-50,-55,-10,-25,-5,-10,-1.5,0
80,110,15,30,55,28,0.0,1
-40,-35,-75,-35,-60,-35,0.0,0
-25,-75,-109,-75,-109,-13,0.0,0
-8,-65,20,-5,10,3,0.0,0
10,30,-2,-25,-7,33,0.0,1
5,-23,-102,-10,-100,-30,0.0,1
1,-15,16,-5,12,-48,0.0,1
-110,-95,-5,15,-50,-30,0.0,0
35,-35,-60,-40,-20,-65,0.0,0
-52,41,50,-57,-10,31,0.0,1
35,20,85,-30,20,-105,1.5,1
8,60,22,35,74,51,0.0,1
-20,35,45,30,-5,-35,0.0,0
-60,50,175,-30,0,10,0.0,0
14,39,-29,54,8,28,0.0,1
-9,8,-67,8,-91,-31,0.0,0
-105,-125,-20,-169,-95,-61,0.0,0
60,80,50,50,95,90,0.0,1
-28,-104,-75,-55,-75,-80,0.0,0
-23,-23,-30,-80,-70,-49,-1.0,0
-10,50,35,70,0,20,0.0,0
10,-92,-20,-46,-8,1,0.0,1
8,-22,-42,-34,5,5,1.5,1
11,45,62,59,39,-46,0.0,1
-68,-30,20,-25,-10,3,0.0,0
20,-45,-10,15,5,-10,0.0,0
0,10,27,-20,-30,0,0.0,0
-20,75,25,70,75,110,0.0,1
-45,77,88,82,53,30,0.0,1
-36,-26,-35,-31,-60,-23,1.5,0
35,70,68,50,48,60,0.0,1
-10,-65,-60,-25,-50,-60,0.0,0
95,45,10,-60,0,-5,0.0,1
-47,-8,20,-3,120,8,0.0,0
49,-24,-5,70,35,15,0.0,1
2,-17,30,-20,20,-10,0.0,1
35,35,65,35,65,65,1.5,1
-40,10,5,-22,-40,15,0.0,0
50,28,31,25,31,25,0.0,1
60,70,50,65,45,65,0.0,1
1,-19,-17,-4,51,-7,0.0,1
-52,-27,60,-15,-20,-35,0.0,0
-37,30,45,30,25,62,0.0,0
10,100,28,25,8,25,0.0,1
35,48,17,20,0,30,1.5,1
73,9,37,64,37,-1,0.0,1
-10,15,0,30,25,25,0.0,0
-30,-95,-35,-40,-10,-80,0.0,0
2,-60,-21,-105,-41,10,0.0,1
11,1,-13,12,-23,18,0.0,1
49,-57,-38,23,-34,-23,0.0,0
-40,-22,-42,-71,-44,-34,0.0,0
20,41,10,80,10,11,1.0,1
-28,25,5,-80,-20,8,0.0,0
-10,35,20,25,20,15,0.0,0
-16,-100,-14,25,-20,-25,0.0,0
53,52,60,89,10,51,0.0,1
40,45,5,-50,-70,-35,0.0,1
4,-7,42,0,20,12,0.0,1
-47,-38,-10,5,40,-32,0.0,0
-5,-75,-65,-20,-75,-55,0.0,0
65,35,35,85,70,40,0.0,1
82,25,27,43,31,17,0.0,1
-27,-57,-47,-47,-37,35,0.0,0
-65,-45,30,-20,35,-20,0.0,0
13,6,23,-23,5,16,0.0,1
54,44,0,16,5,6,0.0,0
-75,-55,-55,-70,-45,-43,0.0,0
1,-9,-13,21,39,-11,0.0,1
9,20,10,20,-5,-19,0.0,1
59,-31,-10,-8,20,-13,-1.5,0
95,35,30,10,5,-10,0.0,1
-29,-66,-12,-28,-13,8,0.0,0
25,15,-20,5,50,20,0.0,1
-70,34,-10,-16,10,87,0.0,1
10,-35,15,-20,-5,0,0.0,1
-60,-25,0,-20,-15,-35,0.0,1
12,20,0,-10,0,20,0.0,1
5,-53,15,0,-30,-60,1.5,1
-95,-120,-20,-129,-70,-61,0.0,0
-76,-63,-6,66,-7,6,0.0,0
-55,-55,-60,-10,-30,-35,0.0,0
5,5,15,70,50,10,0.0,1
-8,-40,-2,15,49,-6,0.0,0
-10,-10,-55,-50,70,-40,0.0,0
30,35,-45,15,-30,5,0.0,1
-69,-25,0,42,-8,15,0.0,0
20,-20,-16,20,54,-38,0.0,1
-15,-75,-10,-50,25,-15,-1.5,0
10,0,45,0,60,-40,0.0,1
30,30,35,15,5,50,0.0,1
-9,-34,-14,11,14,9,0.0,0
25,25,10,45,10,75,0.0,0
45,36,20,41,30,33,0.0,1
10,-55,-44,-25,-14,-12,0.0,1
49,52,-13,52,-13,-25,0.0,1
20,15,11,15,1,20,0.0,1
40,24,5,35,35,1,0.0,1
0,-60,-10,-70,5,-15,0.0,0
-32,-26,-18,-24,-20,-27,0.0,0
-79,-101,-40,-66,-43,-76,0.0,0
-72,-1,13,-35,-64,-16,0.0,0
40,75,55,30,10,80,0.0,1
-25,20,40,25,0,30,0.0,0
7,9,17,14,22,-4,0.0,1
-70,-85,-80,-20,-35,-15,0.0,0
35,60,10,5,-5,10,0.0,1
68,27,-53,27,15,21,0.0,1
60,40,0,60,5,-10,0.0,1
10,-10,-40,20,-10,-30,0.0,1
16,75,-1,41,8,48,0.0,1
22,-16,-22,21,2,-7,-1.5,1
10,55,100,55,100,10,0.0,1
-33,-13,-23,-68,-18,-15,0.0,0
-65,20,35,-52,35,-20,0.0,0
65,-20,-65,75,55,15,0.0,0
5,-15,-65,5,5,5,0.0,1
-5,-50,0,30,30,-25,0.0,0
5,-7,32,-10,15,20,-1.5,1
-10,10,-20,-30,-30,-30,0.0,0
0,75,-55,20,-65,32,0.0,0
-30,-35,-35,25,-65,-35,-1.0,0
-49,-92,4,-125,-75,-25,0.0,0
-85,-65,45,-97,43,14,0.0,0
70,95,95,85,35,0,0.0,1
-48,-46,10,6,23,-20,0.0,0
-55,-110,-40,-10,-35,-65,0.0,0
43,37,-10,34,17,54,1.5,1
-40,-32,5,-34,-5,5,0.0,0
6,5,50,20,40,19,-1.0,1
19,-15,-37,0,-27,-19,0.0,1
64,15,-20,75,30,55,1.0,1
70,15,30,15,20,-14,-1.5,1
12,30,7,-27,-24,7,0.0,1
69,58,12,46,36,53,0.0,1
7,38,-7,-16,-29,-59,0.0,1
-5,-15,-55,20,0,-50,0.0,0
30,-5,-20,15,35,20,0.0,1
-15,75,0,55,-35,25,0.0,0
-15,0,-20,-45,-30,-15,0.0,0
95,90,-130,90,-130,80,0.0,1
18,-5,23,5,42,11,0.0,1
-23,-20,-52,-60,-52,-5,0.0,0
60,22,14,48,34,28,0.0,1
-70,-20,23,-60,-40,-18,0.0,0
-1,42,0,-65,-20,-16,0.0,0
10,15,0,-20,50,-5,1.5,1
-15,60,-45,15,-45,25,0.0,1
50,50,75,-10,85,-65,0.0,1
-39,-70,-27,-70,-37,-24,0.0,0
15,30,20,40,20,25,0.0,1
-18,18,43,13,5,-36,1.0,0
29,3,-19,28,-19,4,0.0,1
-22,70,0,-80,-30,45,0.0,0
-34,8,25,15,75,0,0.0,0
25,-15,-10,50,0,20,0.0,1
55,120,90,85,-15,-175,0.0,1
25,29,-16,25,0,10,0.0,1
1,45,27,27,27,19,1.5,1
-30,-25,195,-25,195,-15,0.0,0
14,19,-29,4,-22,28,0.0,1
50,-10,-30,10,5,-30,0.0,1
38,-4,-55,-43,-24,5,0.0,1
-11,23,-58,12,-44,8,0.0,0
-5,-3,48,-55,-15,30,0.0,0
-21,10,-27,-65,-62,115,-1.0,0
-12,-35,-75,-65,0,-48,0.0,0
-30,-45,-24,-18,-29,-26,0.0,0
-25,17,-13,-60,-33,-8,0.0,0
35,-15,-50,-15,15,-15,0.0,1
20,22,-5,-17,-25,5,0.0,1
-27,-65,-50,-120,-45,-45,0.0,0
-23,-25,0,30,20,-17,0.0,0
-55,-54,-28,-44,-35,-33,0.0,0
-25,-40,10,-15,-40,-50,0.0,0
-35,-45,-55,-95,-50,-30,0.0,0
-10,10,30,30,175,50,0.0,0
65,40,-5,15,-10,30,0.0,1
-32,-35,-44,-36,-33,-20,-1.0,0
-8,55,30,55,30,70,0.0,0
-30,-55,-35,35,45,5,0.0,0
49,-50,-27,25,-17,-29,0.0,1
-50,25,65,-10,25,15,0.0,0
-79,-42,-41,-74,-1,-39,0.0,0
0,-40,-46,-69,-24,-13,0.0,0
-73,1,4,28,23,40,0.0,0
40,-4,-86,36,-71,96,-1.5,0
-45,-53,-10,92,0,10,0.0,0
-26,-38,45,32,65,21,0.0,0
-10,15,25,50,40,15,0.0,0
-55,-20,-55,-50,-85,-107,0.0,0
-72,-33,-39,-78,-39,-35,0.0,0
-5,-7,-52,-49,-69,-20,0.0,0
-38,-48,-1,-57,-37,-12,1.0,1
3,15,11,42,30,46,0.0,1
-20,-75,-80,-95,-35,-45,-1.5,0
40,-40,-20,-60,0,-45,0.0,1
-5,-35,-20,-30,-10,-25,0.0,0
-30,10,20,-55,-85,-10,0.0,0
5,-27,-34,62,14,-14,0.0,1
5,-36,-45,-46,-50,-13,-1.5,1
1,77,20,25,10,-26,0.0,1
-24,62,14,-38,9,11,0.0,0
31,30,15,-15,-15,19,0.0,1
53,9,5,-18,35,28,-1.0,1
-25,-48,-12,-3,23,-70,-1.0,0
-30,-8,28,10,20,20,0.0,0
15,68,-93,13,-78,30,0.0,1
80,-20,35,10,10,35,0.0,1
71,25,5,25,10,43,0.0,1
20,-85,-55,-10,-15,-20,0.0,1
-45,-70,-62,-102,-57,111,0.0,0
-75,-47,-37,-97,-37,-5,0.0,0
-14,11,-25,-51,-55,-21,0.0,0
60,20,4,50,44,-23,0.0,1
24,51,34,101,79,51,0.0,1
65,-20,-85,-10,-15,-4,0.0,1
70,30,55,-20,30,20,0.0,1
-19,35,39,20,70,10,0.0,0
-27,6,-24,31,-4,23,0.0,0
-10,25,15,20,10,25,0.0,0
-85,-85,-20,-100,-20,-10,0.0,0
-20,22,-80,-105,-85,-12,-1.0,0
81,32,45,50,50,22,0.0,1
-10,-41,10,-41,10,22,0.0,0
-40,-45,50,25,15,-32,0.0,0
51,68,-10,-50,-20,-16,0.0,1
-20,-16,9,-15,25,5,0.0,0
-36,-42,-52,-20,-10,-45,0.0,0
-15,25,25,-40,-10,20,-1.5,0
-5,85,25,45,-45,30,0.0,0
20,-35,-51,5,-11,40,0.0,1
80,15,45,90,80,-30,0.0,1
16,-5,27,35,12,-40,1.0,1
14,35,-7,-5,-7,50,0.0,1
-55,-30,55,-10,15,-20,0.0,0
-35,17,-12,-54,-6,-7,0.0,0
109,71,-65,-44,-5,5,0.0,1
30,-75,-50,30,-45,-65,0.0,0
-47,-107,-30,-20,5,-31,0.0,0
19,15,15,35,25,25,0.0,1
-45,10,-20,-50,-50,0,0.0,0
32,16,-36,28,14,5,0.0,1
10,25,45,5,-5,-30,0.0,1
-50,-45,-25,-5,0,-40,0.0,0
10,-40,5,90,25,-10,0.0,1
10,-15,-20,-35,-30,-64,-1.5,1
65,65,40,18,32,15,0.0,1
12,92,42,37,22,-115,0.0,1
-55,-70,-45,20,-40,-35,0.0,0
-30,-15,-15,-5,-15,-40,0.0,0
0,0,-10,0,-15,75,1.5,0
-40,50,60,110,65,30,0.0,1
47,32,5,15,11,31,0.0,1
-16,5,-57,-55,-57,0,1.0,1
-15,-87,-60,-107,-80,-35,-1.5,0
35,40,40,-15,5,25,0.0,1
45,75,55,30,25,0,0.0,1
40,86,49,-61,41,20,0.0,0
-39,-55,-35,-45,-10,-16,0.0,0
15,-5,-25,-75,-25,-25,0.0,1
-30,55,55,-65,-55,22,0.0,0
-105,-61,-14,46,14,30,0.0,0
55,-73,-2,80,10,-20,0.0,1
-10,-20,-25,-70,-50,15,-1.0,0
-40,-22,-27,-24,-29,10,-1.5,0
-35,-140,-25,-10,-75,-49,0.0,0
26,100,60,30,50,64,0.0,1
-22,30,0,-65,-163,-35,0.0,0
-20,-5,-5,10,35,10,0.0,0
-45,-27,13,-44,11,50,0.0,0
-15,0,-10,43,-10,10,0.0,0
60,-5,50,-30,80,-45,0.0,1
-37,54,46,16,34,22,0.0,0
-50,45,45,15,15,70,0.0,1
5,14,5,8,2,7,0.0,1
-50,-15,-5,-20,-5,10,0.0,0
-15,-25,0,-65,-70,-20,0.0,0
-52,-62,65,10,80,-35,0.0,0
30,-40,25,50,35,0,0.0,1
-64,-29,15,9,-20,-6,0.0,0
17,-41,-19,-1,-9,-13,0.0,1
29,19,32,74,60,20,0.0,1
-11,51,70,45,65,-1,0.0,0
60,40,55,85,55,55,0.0,1
0,70,20,45,-35,25,0.0,0
-40,-65,-25,0,10,-20,0.0,0
-30,-120,-30,-60,-30,-25,0.0,0
67,92,10,25,10,36,0.0,1
-6,2,65,-37,-10,-10,0.0,0
30,-35,-60,-25,10,30,1.5,1
-5,45,28,68,113,41,0.0,0
0,-35,-55,-15,-35,-50,0.0,0
20,17,7,17,7,-10,0.0,1
17,33,48,58,40,19,1.0,1
-79,-101,-55,-26,-48,-81,0.0,0
19,-9,12,-27,-1,-27,0.0,1
61,35,-40,37,-23,38,0.0,0
-31,-37,-32,5,-25,-20,0.0,0
-6,-9,-55,-29,-55,-20,0.0,0
61,7,40,52,30,15,0.0,1
-7,0,-5,50,5,17,0.0,0
5,0,-20,-19,-9,15,0.0,1
16,0,-5,10,15,4,0.0,1
-15,-25,10,50,50,15,0.0,0
-35,5,5,0,5,30,0.0,0
-11,-77,6,-42,11,-1,0.0,0
-15,-60,-40,25,85,205,0.0,0
20,65,46,5,-30,10,0.0,0
30,40,-3,42,-6,-23,0.0,1
10,85,105,0,65,35,0.0,1
-13,-27,-30,-20,-25,-15,0.0,0
34,-7,-133,21,-39,23,0.0,1
-25,16,-65,-4,-89,-23,0.0,0
4,-30,5,-10,20,11,0.0,1
-10,0,45,40,-10,-10,1.0,0
66,87,23,153,79,43,0.0,1
-115,-90,20,20,-45,-5,0.0,0
-5,-10,10,-10,10,25,0.0,0
-35,3,13,-73,-83,-70,0.0,0
-15,37,2,-43,-14,-16,0.0,0
-16,8,7,-9,-9,28,0.0,0
-45,0,16,0,-14,35,0.0,0
10,10,-40,10,-5,20,0.0,1
-90,-35,-55,-105,-60,-35,0.0,0
65,20,40,110,90,20,0.0,1
-20,-57,-65,-13,-20,-20,0.0,0
55,-15,60,15,10,15,0.0,1
40,52,57,54,59,50,0.0,1
40,80,50,-20,40,55,0.0,1
4,5,-60,-35,5,-19,0.0,1
23,-15,-17,15,8,-5,0.0,1
10,10,-5,65,30,0,0.0,1
44,-21,-35,-4,-15,-14,0.0,0
5,28,-113,-22,-103,15,0.0,1
2,-3,-15,9,-9,-18,0.0,1
8,-13,-55,24,-18,-21,0.0,1
-40,10,8,-40,-15,10,0.0,0
39,54,50,106,45,51,0.0,1
20,-40,90,-30,-25,-35,-1.0,1
-12,-18,-15,-3,-40,-20,0.0,0
20,80,20,15,-15,70,0.0,1
65,95,79,125,59,63,0.0,1
-25,40,10,50,5,5,0.0,0
42,48,70,28,-55,-183,0.0,1
60,73,22,60,20,25,0.0,1
-4,20,72,65,67,10,0.0,0
-20,25,130,80,30,45,0.0,0
60,-40,-35,80,45,-15,-1.0,0
-77,22,20,-73,-50,-32,0.0,0
-60,-46,-34,-15,-25,-55,0.0,0
85,30,-75,-15,25,-5,0.0,0
43,13,40,70,60,54,0.0,1
-28,30,-3,-5,-15,2,0.0,0
-55,-20,-35,-36,-76,-10,0.0,0
-30,-50,-85,-110,15,190,0.0,0
32,-14,-28,-41,-45,-57,0.0,1
-60,-15,60,0,60,-20,0.0,0
40,10,5,100,25,10,0.0,1
-25,-40,-135,-22,0,5,0.0,0
-2,-44,-67,-4,-17,24,0.0,0
-35,40,15,-10,15,40,0.0,0
38,17,45,-2,45,36,0.0,1
35,10,-35,45,70,35,0.0,1
16,50,-12,37,35,15,0.0,1
34,-8,-4,27,31,16,0.0,1
49,20,35,20,30,-40,0.0,1
-60,0,-15,-115,-40,10,0.0,0
45,5,-20,25,40,35,0.0,1
25,25,15,50,60,50,0.0,1
-35,30,20,-5,10,20,0.0,0
-27,-52,-20,45,25,35,1.0,0
5,7,-20,-13,25,20,0.0,1
-8,35,20,25,20,35,0.0,0
110,15,-45,35,-25,25,0.0,1
-50,70,40,5,50,0,0.0,1
-10,12,55,38,15,-20,0.0,0
60,-10,-15,-50,-60,-30,0.0,1
46,27,22,27,22,20,-1.0,0
-20,-15,0,0,-25,-40,0.0,0
-6,30,50,3,53,-1,0.0,0
-5,-40,0,-10,30,-10,0.0,0
37,31,-56,6,-56,-17,0.0,1
25,-50,5,10,55,-2,0.0,1
35,-35,-30,-10,-40,65,0.0,1
25,-2,-28,10,0,-25,0.0,1
15,120,110,110,40,40,0.0,1
-37,-5,35,-1,6,2,0.0,0
-28,-58,-75,-50,-15,41,0.0,0
23,30,-15,19,13,15,1.0,1
-27,-97,-45,10,-25,-36,0.0,0
-30,10,45,-28,-10,-5,0.0,0
24,34,-3,-42,-67,-42,0.0,1
2,39,37,-1,37,11,0.0,1
45,-55,-90,-5,50,-20,0.0,0
35,95,-55,65,-80,-40,0.0,1
-27,-8,52,-1,38,-23,0.0,0
-25,70,85,-15,20,40,0.0,0
-41,-23,-3,-15,-3,0,1.5,0
-7,-45,-75,-20,-5,5,-1.0,0
-45,-35,35,-53,-33,-24,0.0,0
18,82,78,-7,-60,-169,0.0,1
30,15,25,-5,15,10,0.0,1
18,-29,-50,-9,0,3,0.0,1
38,23,17,32,48,22,1.0,1
70,104,106,65,45,65,0.0,1
25,90,68,100,68,60,0.0,1
-13,-39,21,-39,-19,-56,0.0,0
23,27,-70,15,-60,-10,0.0,1
10,-10,46,0,46,48,0.0,1
-35,-42,-18,-55,-5,-35,0.0,0
20,60,55,35,35,55,-1.5,1
-65,-95,-25,-129,-75,-61,0.0,0
41,91,34,14,-6,44,0.0,1
5,27,37,-6,4,115,0.0,1
-65,1,-25,-30,15,74,0.0,1
-40,-25,15,20,80,5,0.0,0
-40,-40,-45,-30,0,60,0.0,0
35,-30,10,90,25,15,0.0,1
-15,-13,20,28,15,30,0.0,0
10,-110,20,-70,90,5,0.0,1
39,58,-27,40,-15,0,0.0,1
60,59,21,25,40,-5,0.0,1
11,31,35,9,20,19,0.0,1
65,104,67,4,34,12,0.0,1
-3,-62,0,-17,0,-8,0.0,0
-50,-5,-120,40,-5,5,0.0,0
41,-4,-16,5,4,-15,0.0,1
-50,50,50,95,55,20,0.0,0
-20,30,90,15,-80,-220,0.0,0
-28,-85,-29,-39,-29,0,-1.0,0
50,-20,-55,40,-25,-35,0.0,1
42,65,33,-32,34,-55,0.0,1
40,0,-45,5,-15,7,0.0,1
50,30,18,50,28,10,0.0,1
10,28,-10,2,10,30,0.0,1
-27,-60,-36,-16,-22,-15,0.0,0
40,30,40,10,40,25,0.0,1
55,60,-5,100,-5,-40,0.0,1
-1,-32,-38,20,-28,-35,0.0,0
51,55,8,45,-2,9,0.0,1
10,12,17,-26,-29,-13,-1.0,1
115,80,-10,90,20,32,0.0,1
-35,45,40,-25,-85,5,0.0,1
-10,45,65,-5,35,-10,0.0,0
15,0,40,5,-5,-30,0.0,1
20,-50,35,110,35,-30,0.0,1
-14,-35,7,5,7,-50,0.0,0
25,-25,-40,-5,0,35,0.0,1
24,36,10,55,10,23,0.0,1
12,-70,-30,-30,-20,-34,-1.0,0
15,-36,-5,-36,-15,-69,0.0,1
10,20,15,40,65,20,0.0,1
52,-20,10,40,10,23,0.0,1
60,5,-70,-5,-5,-40,0.0,1
-40,5,10,-60,-5,10,0.0,0
39,34,90,28,110,65,0.0,1
30,60,90,45,20,25,0.0,1
-10,-20,10,25,30,40,-1.5,0
-38,42,20,26,37,13,0.0,0
5,-5,-35,30,-15,-5,0.0,1
30,20,-100,10,0,40,0.0,1
15,-2,-23,38,-8,-24,0.0,1
30,10,10,25,20,0,1.0,1
53,-40,-8,25,44,1,0.0,1
-27,0,-1,-11,-7,-20,0.0,0
5,35,10,-30,20,135,0.0,1
-5,25,-15,3,-37,-16,0.0,0
-30,-40,-37,3,-37,-25,0.0,0
12,-19,-7,-31,-9,-17,0.0,1
10,78,83,10,45,9,0.0,1
-26,21,-19,6,-6,34,-1.0,0
-5,30,50,-5,-15,25,0.0,0
-8,-32,-43,32,5,-36,0.0,0
3,39,-4,-1,36,17,0.0,1
-65,-15,45,-30,-5,5,0.0,0
-70,-20,-10,-40,-30,20,0.0,0
-92,-80,-49,-35,-29,-10,0.0,0
55,50,-35,85,65,15,0.0,1
-33,-46,-40,-53,-29,-3,1.5,0
-1,15,28,-20,0,23,0.0,0
35,-23,-45,-25,-45,-10,0.0,1
-7,0,46,35,71,20,0.0,0
-25,10,10,-45,15,10,0.0,0
-20,30,35,20,0,40,0.0,0
14,-3,5,25,5,35,0.0,1
9,-28,6,0,-4,-70,0.0,1
20,22,31,42,33,41,0.0,1
-60,-10,15,-60,-25,-20,0.0,0
9,23,8,13,-32,-31,1.0,1
-26,-32,3,9,19,47,0.0,0
25,40,0,15,50,15,0.0,1
5,1,-5,-17,-15,5,1.5,1
30,-20,-73,-57,-73,0,0.0,1
50,25,-20,30,30,10,0.0,1
-85,15,30,-120,-15,0,0.0,0
-60,-18,-22,32,43,-15,0.0,0
-54,50,5,-5,5,-5,-1.0,0
-46,15,4,-18,-1,-15,0.0,0
35,5,81,25,71,34,0.0,1
2,-3,-20,25,0,-9,0.0,1
-15,5,-25,-85,-45,5,0.0,0
-8,-45,15,10,10,-30,0.0,0
-4,15,-2,-25,-22,5,0.0,0
-10,-33,30,23,30,30,0.0,0
-26,-13,4,2,21,26,0.0,0
75,15,-75,60,15,30,0.0,1
25,-10,20,0,20,-100,0.0,1
20,-20,-5,45,45,45,0.0,1
-45,24,6,5,5,-5,0.0,0
-9,20,37,60,17,-10,0.0,0
78,30,25,12,3,18,0.0,1
-55,-29,-43,-96,-82,-34,0.0,0
55,14,-8,24,9,-3,1.5,1
-65,5,50,75,30,30,0.0,0
15,10,5,70,-15,15,0.0,1
-70,10,50,-31,4,5,0.0,0
15,130,45,85,65,35,0.0,1
-43,-22,30,-4,57,-18,0.0,0
-35,-73,-65,-47,-45,-55,0.0,0
-24,-76,-50,-66,-53,-81,0.0,0
55,25,40,-25,0,10,0.0,1
